Setting java path
Starting model check...
TLC2 Version 2.19 of 08 August 2024 (rev: 5a47802)
Running breadth-first search Model-Checking with fp 110 and seed -1230995419751527043 with 32 workers on 32 cores with 163840MB heap and 64MB offheap memory [pid: 1135700] (Linux 4.18.0-553.58.1.el8_10.x86_64 amd64, Red Hat, Inc. 21.0.7 x86_64, MSBDiskFPSet, DiskStateQueue).
Parsing file /scratch/stolla/models/tlc_large_T/gen_server_behaviour_simple.tla

Unrecoverable error:
 -- Illegal lexeme `§' found at
    line 60, column 3.

Parsing file /tmp/Naturals.tla
Parsing file /tmp/Sequences.tla
Parsing file /tmp/TLC.tla
Parsing file /tmp/FiniteSets.tla
Parsing file /tmp/Typecheck.tla
Parsing file /tmp/Timeouts.tla
Parsing file /scratch/stolla/models/tlc_large_T/ShiVizExt.tla
Parsing file /scratch/stolla/models/tlc_large_T/GenServerUtil.tla
Parsing file /tmp/Integers.tla
Parsing file /tmp/Json.tla
Parsing file /tmp/Toolbox.tla
Semantic processing of module Naturals
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module TLC
Semantic processing of module Integers
Semantic processing of module Typecheck
Semantic processing of module Timeouts
Semantic processing of module Json
Semantic processing of module GenServerUtil
Semantic processing of module Toolbox
Semantic processing of module ShiVizExt
Semantic processing of module gen_server_behaviour_simple
Starting... (2025-07-07 09:56:51)
Implied-temporal checking--satisfiability problem has 1 branches.
Computing initial states...
Finished computing initial states: 1 distinct state generated at 2025-07-07 09:56:51.
Progress(67) at 2025-07-07 14:38:13: 1,665,635,825 states generated (6,010,603 s/min), 498,291,520 distinct states found (1,628,602 ds/min), 40,054,137 states left on queue.
Progress(68) at 2025-07-07 14:39:13: 1,671,740,474 states generated (6,104,649 s/min), 499,979,184 distinct states found (1,687,664 ds/min), 40,047,963 states left on queue.
Progress(68) at 2025-07-07 14:40:13: 1,677,685,774 states generated (5,945,300 s/min), 501,774,855 distinct states found (1,795,671 ds/min), 40,145,138 states left on queue.
Progress(68) at 2025-07-07 14:41:13: 1,683,627,511 states generated (5,941,737 s/min), 503,524,081 distinct states found (1,749,226 ds/min), 40,219,596 states left on queue.
Progress(68) at 2025-07-07 14:42:13: 1,689,530,728 states generated (5,903,217 s/min), 505,263,307 distinct states found (1,739,226 ds/min), 40,297,885 states left on queue.
Progress(68) at 2025-07-07 14:43:13: 1,695,484,105 states generated (5,953,377 s/min), 507,045,237 distinct states found (1,781,930 ds/min), 40,407,444 states left on queue.
Progress(68) at 2025-07-07 14:44:13: 1,701,605,716 states generated (6,121,611 s/min), 508,787,664 distinct states found (1,742,427 ds/min), 40,482,106 states left on queue.
Progress(68) at 2025-07-07 14:45:13: 1,707,643,882 states generated (6,038,166 s/min), 510,527,397 distinct states found (1,739,733 ds/min), 40,533,629 states left on queue.
Progress(68) at 2025-07-07 14:46:13: 1,713,644,829 states generated (6,000,947 s/min), 512,205,644 distinct states found (1,678,247 ds/min), 40,529,377 states left on queue.
Progress(68) at 2025-07-07 14:47:13: 1,719,666,468 states generated (6,021,639 s/min), 513,906,394 distinct states found (1,700,750 ds/min), 40,547,679 states left on queue.
Progress(68) at 2025-07-07 14:48:13: 1,725,661,388 states generated (5,994,920 s/min), 515,583,481 distinct states found (1,677,087 ds/min), 40,542,301 states left on queue.
Progress(68) at 2025-07-07 14:49:13: 1,731,582,325 states generated (5,920,937 s/min), 517,255,427 distinct states found (1,671,946 ds/min), 40,558,832 states left on queue.
Progress(68) at 2025-07-07 14:50:13: 1,737,523,563 states generated (5,941,238 s/min), 519,010,829 distinct states found (1,755,402 ds/min), 40,643,714 states left on queue.
Progress(68) at 2025-07-07 14:51:13: 1,743,523,830 states generated (6,000,267 s/min), 520,794,197 distinct states found (1,783,368 ds/min), 40,734,696 states left on queue.
Progress(68) at 2025-07-07 14:52:14: 1,749,553,731 states generated (6,029,901 s/min), 522,546,899 distinct states found (1,752,702 ds/min), 40,785,958 states left on queue.
Progress(68) at 2025-07-07 14:53:14: 1,755,641,248 states generated (6,087,517 s/min), 524,266,063 distinct states found (1,719,164 ds/min), 40,816,229 states left on queue.
Progress(68) at 2025-07-07 14:54:14: 1,761,692,889 states generated (6,051,641 s/min), 526,063,723 distinct states found (1,797,660 ds/min), 40,923,987 states left on queue.
Progress(68) at 2025-07-07 14:55:14: 1,767,630,634 states generated (5,937,745 s/min), 527,816,915 distinct states found (1,753,192 ds/min), 41,007,530 states left on queue.
Progress(68) at 2025-07-07 14:56:14: 1,773,639,951 states generated (6,009,317 s/min), 529,542,903 distinct states found (1,725,988 ds/min), 41,054,221 states left on queue.
Progress(68) at 2025-07-07 14:57:14: 1,779,720,683 states generated (6,080,732 s/min), 531,258,584 distinct states found (1,715,681 ds/min), 41,075,711 states left on queue.
Progress(68) at 2025-07-07 14:58:36: 1,785,558,992 states generated (5,838,309 s/min), 533,008,217 distinct states found (1,749,633 ds/min), 41,183,006 states left on queue.
Progress(68) at 2025-07-07 14:59:36: 1,791,644,660 states generated (6,085,668 s/min), 534,811,339 distinct states found (1,803,122 ds/min), 41,275,069 states left on queue.
Progress(68) at 2025-07-07 15:00:36: 1,797,614,767 states generated (5,970,107 s/min), 536,599,053 distinct states found (1,787,714 ds/min), 41,389,302 states left on queue.
Progress(68) at 2025-07-07 15:01:36: 1,803,603,935 states generated (5,989,168 s/min), 538,390,141 distinct states found (1,791,088 ds/min), 41,488,412 states left on queue.
Progress(68) at 2025-07-07 15:02:36: 1,809,619,773 states generated (6,015,838 s/min), 540,077,426 distinct states found (1,687,285 ds/min), 41,500,202 states left on queue.
Progress(69) at 2025-07-07 15:03:36: 1,815,611,713 states generated (5,991,940 s/min), 541,844,701 distinct states found (1,767,275 ds/min), 41,613,686 states left on queue.
Progress(69) at 2025-07-07 15:04:36: 1,821,572,311 states generated (5,960,598 s/min), 543,679,006 distinct states found (1,834,305 ds/min), 41,784,304 states left on queue.
Progress(69) at 2025-07-07 15:05:36: 1,827,572,791 states generated (6,000,480 s/min), 545,489,981 distinct states found (1,810,975 ds/min), 41,941,633 states left on queue.
Progress(69) at 2025-07-07 15:06:36: 1,833,542,935 states generated (5,970,144 s/min), 547,290,268 distinct states found (1,800,287 ds/min), 42,097,905 states left on queue.
Progress(69) at 2025-07-07 15:07:36: 1,839,559,953 states generated (6,017,018 s/min), 549,137,439 distinct states found (1,847,171 ds/min), 42,280,241 states left on queue.
Progress(69) at 2025-07-07 15:08:36: 1,845,645,702 states generated (6,085,749 s/min), 550,919,398 distinct states found (1,781,959 ds/min), 42,414,463 states left on queue.
Progress(69) at 2025-07-07 15:09:36: 1,851,598,490 states generated (5,952,788 s/min), 552,684,257 distinct states found (1,764,859 ds/min), 42,539,232 states left on queue.
Progress(69) at 2025-07-07 15:10:36: 1,857,502,451 states generated (5,903,961 s/min), 554,422,516 distinct states found (1,738,259 ds/min), 42,655,396 states left on queue.
Progress(69) at 2025-07-07 15:11:36: 1,863,379,866 states generated (5,877,415 s/min), 556,124,146 distinct states found (1,701,630 ds/min), 42,755,566 states left on queue.
Progress(69) at 2025-07-07 15:12:36: 1,869,367,726 states generated (5,987,860 s/min), 557,873,008 distinct states found (1,748,862 ds/min), 42,860,256 states left on queue.
Progress(69) at 2025-07-07 15:13:36: 1,875,239,747 states generated (5,872,021 s/min), 559,572,978 distinct states found (1,699,970 ds/min), 42,962,508 states left on queue.
Progress(69) at 2025-07-07 15:14:36: 1,880,874,183 states generated (5,634,436 s/min), 561,232,110 distinct states found (1,659,132 ds/min), 43,073,971 states left on queue.
Progress(69) at 2025-07-07 15:15:36: 1,886,876,703 states generated (6,002,520 s/min), 563,063,665 distinct states found (1,831,555 ds/min), 43,247,294 states left on queue.
Progress(69) at 2025-07-07 15:16:36: 1,892,773,613 states generated (5,896,910 s/min), 564,868,747 distinct states found (1,805,082 ds/min), 43,420,768 states left on queue.
Progress(69) at 2025-07-07 15:17:36: 1,898,813,174 states generated (6,039,561 s/min), 566,615,918 distinct states found (1,747,171 ds/min), 43,534,145 states left on queue.
Progress(69) at 2025-07-07 15:18:36: 1,904,871,655 states generated (6,058,481 s/min), 568,438,788 distinct states found (1,822,870 ds/min), 43,678,912 states left on queue.
Progress(69) at 2025-07-07 15:19:36: 1,910,891,196 states generated (6,019,541 s/min), 570,256,911 distinct states found (1,818,123 ds/min), 43,833,086 states left on queue.
Progress(69) at 2025-07-07 15:20:36: 1,916,953,289 states generated (6,062,093 s/min), 572,092,830 distinct states found (1,835,919 ds/min), 43,995,366 states left on queue.
Progress(69) at 2025-07-07 15:21:36: 1,922,976,963 states generated (6,023,674 s/min), 573,875,556 distinct states found (1,782,726 ds/min), 44,120,948 states left on queue.
Progress(69) at 2025-07-07 15:22:36: 1,929,010,056 states generated (6,033,093 s/min), 575,629,918 distinct states found (1,754,362 ds/min), 44,233,387 states left on queue.
Progress(69) at 2025-07-07 15:23:36: 1,934,970,531 states generated (5,960,475 s/min), 577,468,706 distinct states found (1,838,788 ds/min), 44,411,029 states left on queue.
Progress(69) at 2025-07-07 15:24:36: 1,941,009,597 states generated (6,039,066 s/min), 579,309,153 distinct states found (1,840,447 ds/min), 44,576,196 states left on queue.
Progress(69) at 2025-07-07 15:25:36: 1,946,950,730 states generated (5,941,133 s/min), 581,121,250 distinct states found (1,812,097 ds/min), 44,752,061 states left on queue.
Progress(69) at 2025-07-07 15:26:36: 1,952,760,108 states generated (5,809,378 s/min), 582,915,341 distinct states found (1,794,091 ds/min), 44,932,421 states left on queue.
Progress(69) at 2025-07-07 15:27:36: 1,958,774,178 states generated (6,014,070 s/min), 584,682,611 distinct states found (1,767,270 ds/min), 45,057,162 states left on queue.
Progress(70) at 2025-07-07 15:28:36: 1,964,825,290 states generated (6,051,112 s/min), 586,417,422 distinct states found (1,734,811 ds/min), 45,159,074 states left on queue.
Progress(70) at 2025-07-07 15:29:36: 1,970,786,452 states generated (5,961,162 s/min), 588,192,752 distinct states found (1,775,330 ds/min), 45,309,974 states left on queue.
Progress(70) at 2025-07-07 15:30:36: 1,976,822,933 states generated (6,036,481 s/min), 589,983,232 distinct states found (1,790,480 ds/min), 45,458,363 states left on queue.
Progress(70) at 2025-07-07 15:31:36: 1,982,793,630 states generated (5,970,697 s/min), 591,705,786 distinct states found (1,722,554 ds/min), 45,569,624 states left on queue.
Progress(70) at 2025-07-07 15:32:36: 1,988,795,709 states generated (6,002,079 s/min), 593,473,219 distinct states found (1,767,433 ds/min), 45,711,387 states left on queue.
Progress(70) at 2025-07-07 15:33:36: 1,994,721,291 states generated (5,925,582 s/min), 595,235,793 distinct states found (1,762,574 ds/min), 45,871,658 states left on queue.
Progress(70) at 2025-07-07 15:34:36: 2,000,729,367 states generated (6,008,076 s/min), 596,982,875 distinct states found (1,747,082 ds/min), 46,020,918 states left on queue.
Progress(70) at 2025-07-07 15:35:37: 2,006,659,305 states generated (5,929,938 s/min), 598,690,456 distinct states found (1,707,581 ds/min), 46,125,048 states left on queue.
Progress(70) at 2025-07-07 15:36:37: 2,012,521,866 states generated (5,862,561 s/min), 600,393,747 distinct states found (1,703,291 ds/min), 46,225,634 states left on queue.
Progress(70) at 2025-07-07 15:37:37: 2,018,540,463 states generated (6,018,597 s/min), 602,072,568 distinct states found (1,678,821 ds/min), 46,307,757 states left on queue.
Progress(70) at 2025-07-07 15:38:37: 2,024,475,199 states generated (5,934,736 s/min), 603,741,253 distinct states found (1,668,685 ds/min), 46,378,375 states left on queue.
Progress(70) at 2025-07-07 15:39:37: 2,030,423,663 states generated (5,948,464 s/min), 605,404,839 distinct states found (1,663,586 ds/min), 46,446,647 states left on queue.
Progress(70) at 2025-07-07 15:40:37: 2,036,183,782 states generated (5,760,119 s/min), 607,025,924 distinct states found (1,621,085 ds/min), 46,522,131 states left on queue.
Progress(70) at 2025-07-07 15:41:37: 2,041,922,597 states generated (5,738,815 s/min), 608,726,088 distinct states found (1,700,164 ds/min), 46,663,074 states left on queue.
Progress(70) at 2025-07-07 15:42:37: 2,047,750,432 states generated (5,827,835 s/min), 610,433,535 distinct states found (1,707,447 ds/min), 46,793,651 states left on queue.
Progress(70) at 2025-07-07 15:43:37: 2,053,669,093 states generated (5,918,661 s/min), 612,179,611 distinct states found (1,746,076 ds/min), 46,939,816 states left on queue.
Progress(70) at 2025-07-07 15:44:37: 2,059,634,658 states generated (5,965,565 s/min), 613,842,522 distinct states found (1,662,911 ds/min), 47,010,054 states left on queue.
Progress(70) at 2025-07-07 15:45:37: 2,065,532,649 states generated (5,897,991 s/min), 615,571,454 distinct states found (1,728,932 ds/min), 47,139,068 states left on queue.
Progress(70) at 2025-07-07 15:46:37: 2,071,470,659 states generated (5,938,010 s/min), 617,343,429 distinct states found (1,771,975 ds/min), 47,297,822 states left on queue.
Progress(70) at 2025-07-07 15:47:37: 2,077,398,176 states generated (5,927,517 s/min), 619,089,704 distinct states found (1,746,275 ds/min), 47,440,606 states left on queue.
Progress(70) at 2025-07-07 15:48:37: 2,083,349,197 states generated (5,951,021 s/min), 620,833,567 distinct states found (1,743,863 ds/min), 47,576,255 states left on queue.
Progress(70) at 2025-07-07 15:49:37: 2,089,377,137 states generated (6,027,940 s/min), 622,515,073 distinct states found (1,681,506 ds/min), 47,645,813 states left on queue.
Progress(70) at 2025-07-07 15:50:37: 2,095,373,722 states generated (5,996,585 s/min), 624,290,967 distinct states found (1,775,894 ds/min), 47,786,675 states left on queue.
Progress(70) at 2025-07-07 15:51:37: 2,101,392,150 states generated (6,018,428 s/min), 626,107,910 distinct states found (1,816,943 ds/min), 47,963,940 states left on queue.
Progress(70) at 2025-07-07 15:52:37: 2,107,363,941 states generated (5,971,791 s/min), 627,858,861 distinct states found (1,750,951 ds/min), 48,094,359 states left on queue.
Progress(70) at 2025-07-07 15:53:37: 2,113,347,590 states generated (5,983,649 s/min), 629,645,947 distinct states found (1,787,086 ds/min), 48,267,840 states left on queue.
Progress(70) at 2025-07-07 15:54:37: 2,119,323,771 states generated (5,976,181 s/min), 631,431,885 distinct states found (1,785,938 ds/min), 48,429,047 states left on queue.
Progress(70) at 2025-07-07 15:55:37: 2,125,344,914 states generated (6,021,143 s/min), 633,139,385 distinct states found (1,707,500 ds/min), 48,515,676 states left on queue.
Progress(71) at 2025-07-07 15:56:37: 2,131,372,676 states generated (6,027,762 s/min), 634,806,410 distinct states found (1,667,025 ds/min), 48,555,833 states left on queue.
Progress(71) at 2025-07-07 15:57:37: 2,137,398,414 states generated (6,025,738 s/min), 636,499,164 distinct states found (1,692,754 ds/min), 48,593,471 states left on queue.
Progress(71) at 2025-07-07 15:59:00: 2,143,265,226 states generated (5,866,812 s/min), 638,173,073 distinct states found (1,673,909 ds/min), 48,643,393 states left on queue.
Progress(71) at 2025-07-07 16:00:00: 2,149,305,266 states generated (6,040,040 s/min), 639,833,186 distinct states found (1,660,113 ds/min), 48,630,117 states left on queue.
Progress(71) at 2025-07-07 16:01:00: 2,155,334,633 states generated (6,029,367 s/min), 641,484,679 distinct states found (1,651,493 ds/min), 48,620,805 states left on queue.
Progress(71) at 2025-07-07 16:02:00: 2,161,352,938 states generated (6,018,305 s/min), 643,203,594 distinct states found (1,718,915 ds/min), 48,676,415 states left on queue.
Progress(71) at 2025-07-07 16:03:00: 2,167,504,190 states generated (6,151,252 s/min), 644,940,101 distinct states found (1,736,507 ds/min), 48,784,043 states left on queue.
Progress(71) at 2025-07-07 16:04:00: 2,173,453,106 states generated (5,948,916 s/min), 646,601,707 distinct states found (1,661,606 ds/min), 48,820,172 states left on queue.
Progress(71) at 2025-07-07 16:05:00: 2,179,463,969 states generated (6,010,863 s/min), 648,258,573 distinct states found (1,656,866 ds/min), 48,817,925 states left on queue.
Progress(71) at 2025-07-07 16:06:00: 2,185,432,649 states generated (5,968,680 s/min), 649,836,808 distinct states found (1,578,235 ds/min), 48,755,663 states left on queue.
Progress(71) at 2025-07-07 16:07:01: 2,191,415,092 states generated (5,982,443 s/min), 651,424,669 distinct states found (1,587,861 ds/min), 48,695,304 states left on queue.
Progress(71) at 2025-07-07 16:08:01: 2,197,371,039 states generated (5,955,947 s/min), 653,026,727 distinct states found (1,602,058 ds/min), 48,650,546 states left on queue.
Progress(71) at 2025-07-07 16:09:01: 2,203,324,711 states generated (5,953,672 s/min), 654,613,848 distinct states found (1,587,121 ds/min), 48,602,151 states left on queue.
Progress(71) at 2025-07-07 16:10:01: 2,209,323,270 states generated (5,998,559 s/min), 656,225,579 distinct states found (1,611,731 ds/min), 48,557,204 states left on queue.
Progress(71) at 2025-07-07 16:11:01: 2,215,360,361 states generated (6,037,091 s/min), 657,942,060 distinct states found (1,716,481 ds/min), 48,614,977 states left on queue.
Progress(71) at 2025-07-07 16:12:01: 2,221,271,275 states generated (5,910,914 s/min), 659,589,757 distinct states found (1,647,697 ds/min), 48,630,768 states left on queue.
Progress(71) at 2025-07-07 16:13:01: 2,227,137,605 states generated (5,866,330 s/min), 661,217,067 distinct states found (1,627,310 ds/min), 48,645,480 states left on queue.
Progress(71) at 2025-07-07 16:14:01: 2,233,022,156 states generated (5,884,551 s/min), 662,770,520 distinct states found (1,553,453 ds/min), 48,583,519 states left on queue.
Progress(71) at 2025-07-07 16:15:01: 2,239,005,435 states generated (5,983,279 s/min), 664,451,481 distinct states found (1,680,961 ds/min), 48,612,741 states left on queue.
Progress(71) at 2025-07-07 16:16:01: 2,244,943,142 states generated (5,937,707 s/min), 666,146,171 distinct states found (1,694,690 ds/min), 48,687,549 states left on queue.
Progress(71) at 2025-07-07 16:17:01: 2,250,872,586 states generated (5,929,444 s/min), 667,815,975 distinct states found (1,669,804 ds/min), 48,728,509 states left on queue.
Progress(71) at 2025-07-07 16:18:01: 2,256,794,624 states generated (5,922,038 s/min), 669,481,777 distinct states found (1,665,802 ds/min), 48,777,388 states left on queue.
Progress(71) at 2025-07-07 16:19:01: 2,262,760,276 states generated (5,965,652 s/min), 671,055,629 distinct states found (1,573,852 ds/min), 48,711,343 states left on queue.
Progress(71) at 2025-07-07 16:20:01: 2,268,724,412 states generated (5,964,136 s/min), 672,722,894 distinct states found (1,667,265 ds/min), 48,731,355 states left on queue.
Progress(71) at 2025-07-07 16:21:01: 2,274,723,611 states generated (5,999,199 s/min), 674,465,020 distinct states found (1,742,126 ds/min), 48,829,056 states left on queue.
Progress(71) at 2025-07-07 16:22:01: 2,280,714,405 states generated (5,990,794 s/min), 676,174,510 distinct states found (1,709,490 ds/min), 48,894,678 states left on queue.
Progress(71) at 2025-07-07 16:23:01: 2,286,798,488 states generated (6,084,083 s/min), 677,875,511 distinct states found (1,701,001 ds/min), 48,918,973 states left on queue.
Progress(71) at 2025-07-07 16:24:01: 2,292,850,411 states generated (6,051,923 s/min), 679,619,920 distinct states found (1,744,409 ds/min), 49,006,297 states left on queue.
Progress(71) at 2025-07-07 16:25:01: 2,298,810,990 states generated (5,960,579 s/min), 681,263,858 distinct states found (1,643,938 ds/min), 48,999,429 states left on queue.
Progress(71) at 2025-07-07 16:26:01: 2,304,784,605 states generated (5,973,615 s/min), 682,831,902 distinct states found (1,568,044 ds/min), 48,926,331 states left on queue.
Progress(72) at 2025-07-07 16:27:01: 2,310,819,044 states generated (6,034,439 s/min), 684,468,334 distinct states found (1,636,432 ds/min), 48,882,499 states left on queue.
Progress(72) at 2025-07-07 16:28:01: 2,316,681,568 states generated (5,862,524 s/min), 686,115,865 distinct states found (1,647,531 ds/min), 48,841,032 states left on queue.
Progress(72) at 2025-07-07 16:29:01: 2,322,634,871 states generated (5,953,303 s/min), 687,741,592 distinct states found (1,625,727 ds/min), 48,751,597 states left on queue.
Progress(72) at 2025-07-07 16:30:01: 2,328,460,938 states generated (5,826,067 s/min), 689,328,446 distinct states found (1,586,854 ds/min), 48,656,921 states left on queue.
Progress(72) at 2025-07-07 16:31:01: 2,334,344,828 states generated (5,883,890 s/min), 690,963,508 distinct states found (1,635,062 ds/min), 48,617,903 states left on queue.
Progress(72) at 2025-07-07 16:32:01: 2,340,296,048 states generated (5,951,220 s/min), 692,622,568 distinct states found (1,659,060 ds/min), 48,608,255 states left on queue.
Progress(72) at 2025-07-07 16:33:01: 2,346,404,477 states generated (6,108,429 s/min), 694,272,425 distinct states found (1,649,857 ds/min), 48,591,382 states left on queue.
Progress(72) at 2025-07-07 16:34:01: 2,352,360,058 states generated (5,955,581 s/min), 695,867,235 distinct states found (1,594,810 ds/min), 48,482,187 states left on queue.
Progress(72) at 2025-07-07 16:35:01: 2,358,294,872 states generated (5,934,814 s/min), 697,480,067 distinct states found (1,612,832 ds/min), 48,371,915 states left on queue.
Progress(72) at 2025-07-07 16:36:01: 2,364,260,892 states generated (5,966,020 s/min), 699,032,833 distinct states found (1,552,766 ds/min), 48,233,062 states left on queue.
Progress(72) at 2025-07-07 16:37:01: 2,370,072,894 states generated (5,812,002 s/min), 700,559,195 distinct states found (1,526,362 ds/min), 48,080,984 states left on queue.
Progress(72) at 2025-07-07 16:38:01: 2,376,123,022 states generated (6,050,128 s/min), 702,135,003 distinct states found (1,575,808 ds/min), 47,927,446 states left on queue.
Progress(72) at 2025-07-07 16:39:01: 2,382,106,961 states generated (5,983,939 s/min), 703,714,119 distinct states found (1,579,116 ds/min), 47,783,262 states left on queue.
Progress(72) at 2025-07-07 16:40:01: 2,388,120,513 states generated (6,013,552 s/min), 705,392,868 distinct states found (1,678,749 ds/min), 47,751,781 states left on queue.
Progress(72) at 2025-07-07 16:41:01: 2,394,100,957 states generated (5,980,444 s/min), 707,026,023 distinct states found (1,633,155 ds/min), 47,671,504 states left on queue.
Progress(72) at 2025-07-07 16:42:01: 2,400,047,942 states generated (5,946,985 s/min), 708,671,065 distinct states found (1,645,042 ds/min), 47,620,915 states left on queue.
Progress(72) at 2025-07-07 16:43:01: 2,405,977,129 states generated (5,929,187 s/min), 710,211,789 distinct states found (1,540,724 ds/min), 47,464,093 states left on queue.
Progress(72) at 2025-07-07 16:44:01: 2,411,924,141 states generated (5,947,012 s/min), 711,851,851 distinct states found (1,640,062 ds/min), 47,402,712 states left on queue.
Progress(72) at 2025-07-07 16:45:01: 2,417,990,287 states generated (6,066,146 s/min), 713,535,367 distinct states found (1,683,516 ds/min), 47,384,154 states left on queue.
Progress(72) at 2025-07-07 16:46:01: 2,423,930,806 states generated (5,940,519 s/min), 715,180,672 distinct states found (1,645,305 ds/min), 47,343,848 states left on queue.
Progress(72) at 2025-07-07 16:47:01: 2,429,752,605 states generated (5,821,799 s/min), 716,786,285 distinct states found (1,605,613 ds/min), 47,309,539 states left on queue.
Progress(72) at 2025-07-07 16:48:01: 2,435,469,933 states generated (5,717,328 s/min), 718,273,614 distinct states found (1,487,329 ds/min), 47,152,003 states left on queue.
Progress(72) at 2025-07-07 16:49:01: 2,441,427,631 states generated (5,957,698 s/min), 719,910,468 distinct states found (1,636,854 ds/min), 47,083,990 states left on queue.
Progress(72) at 2025-07-07 16:50:01: 2,447,479,721 states generated (6,052,090 s/min), 721,626,177 distinct states found (1,715,709 ds/min), 47,098,591 states left on queue.
Progress(72) at 2025-07-07 16:51:01: 2,453,402,681 states generated (5,922,960 s/min), 723,276,068 distinct states found (1,649,891 ds/min), 47,075,572 states left on queue.
Progress(72) at 2025-07-07 16:52:01: 2,459,376,083 states generated (5,973,402 s/min), 724,927,687 distinct states found (1,651,619 ds/min), 47,022,702 states left on queue.
Progress(72) at 2025-07-07 16:53:01: 2,465,404,378 states generated (6,028,295 s/min), 726,626,342 distinct states found (1,698,655 ds/min), 47,021,056 states left on queue.
Progress(72) at 2025-07-07 16:54:01: 2,471,401,148 states generated (5,996,770 s/min), 728,260,904 distinct states found (1,634,562 ds/min), 46,938,382 states left on queue.
Progress(72) at 2025-07-07 16:55:01: 2,477,320,596 states generated (5,919,448 s/min), 729,792,705 distinct states found (1,531,801 ds/min), 46,766,549 states left on queue.
Progress(73) at 2025-07-07 16:56:01: 2,483,139,589 states generated (5,818,993 s/min), 731,434,342 distinct states found (1,641,637 ds/min), 46,769,416 states left on queue.
Progress(73) at 2025-07-07 16:57:01: 2,489,031,481 states generated (5,891,892 s/min), 733,141,158 distinct states found (1,706,816 ds/min), 46,775,690 states left on queue.
Progress(73) at 2025-07-07 16:58:01: 2,494,932,205 states generated (5,900,724 s/min), 734,813,165 distinct states found (1,672,007 ds/min), 46,737,515 states left on queue.
Progress(73) at 2025-07-07 16:59:24: 2,500,783,681 states generated (5,851,476 s/min), 736,485,379 distinct states found (1,672,214 ds/min), 46,733,554 states left on queue.
Progress(73) at 2025-07-07 17:00:24: 2,506,741,529 states generated (5,957,848 s/min), 738,191,592 distinct states found (1,706,213 ds/min), 46,737,564 states left on queue.
Progress(73) at 2025-07-07 17:01:25: 2,512,798,192 states generated (6,056,663 s/min), 739,897,284 distinct states found (1,705,692 ds/min), 46,747,511 states left on queue.
Progress(73) at 2025-07-07 17:02:25: 2,518,843,085 states generated (6,044,893 s/min), 741,581,735 distinct states found (1,684,451 ds/min), 46,721,323 states left on queue.
Progress(73) at 2025-07-07 17:03:25: 2,524,756,742 states generated (5,913,657 s/min), 743,231,525 distinct states found (1,649,790 ds/min), 46,662,354 states left on queue.
Progress(73) at 2025-07-07 17:04:25: 2,530,556,089 states generated (5,799,347 s/min), 744,805,218 distinct states found (1,573,693 ds/min), 46,539,260 states left on queue.
Progress(73) at 2025-07-07 17:05:25: 2,536,352,712 states generated (5,796,623 s/min), 746,394,981 distinct states found (1,589,763 ds/min), 46,434,177 states left on queue.
Progress(73) at 2025-07-07 17:06:25: 2,542,309,335 states generated (5,956,623 s/min), 748,006,695 distinct states found (1,611,714 ds/min), 46,308,298 states left on queue.
Progress(73) at 2025-07-07 17:07:25: 2,548,144,817 states generated (5,835,482 s/min), 749,603,641 distinct states found (1,596,946 ds/min), 46,207,062 states left on queue.
Progress(73) at 2025-07-07 17:08:25: 2,554,044,607 states generated (5,899,790 s/min), 751,299,604 distinct states found (1,695,963 ds/min), 46,211,196 states left on queue.
Progress(73) at 2025-07-07 17:09:25: 2,559,972,785 states generated (5,928,178 s/min), 752,985,144 distinct states found (1,685,540 ds/min), 46,202,403 states left on queue.
Progress(73) at 2025-07-07 17:10:25: 2,565,763,772 states generated (5,790,987 s/min), 754,654,069 distinct states found (1,668,925 ds/min), 46,219,183 states left on queue.
Progress(73) at 2025-07-07 17:11:25: 2,571,690,615 states generated (5,926,843 s/min), 756,265,532 distinct states found (1,611,463 ds/min), 46,112,621 states left on queue.
Progress(73) at 2025-07-07 17:12:25: 2,577,667,314 states generated (5,976,699 s/min), 757,969,856 distinct states found (1,704,324 ds/min), 46,095,605 states left on queue.
Progress(73) at 2025-07-07 17:13:25: 2,583,646,454 states generated (5,979,140 s/min), 759,658,998 distinct states found (1,689,142 ds/min), 46,083,866 states left on queue.
Progress(73) at 2025-07-07 17:14:25: 2,589,532,206 states generated (5,885,752 s/min), 761,348,203 distinct states found (1,689,205 ds/min), 46,098,660 states left on queue.
Progress(73) at 2025-07-07 17:15:25: 2,595,449,457 states generated (5,917,251 s/min), 763,015,395 distinct states found (1,667,192 ds/min), 46,075,254 states left on queue.
Progress(73) at 2025-07-07 17:16:25: 2,601,290,587 states generated (5,841,130 s/min), 764,605,495 distinct states found (1,590,100 ds/min), 45,967,452 states left on queue.
Progress(73) at 2025-07-07 17:17:25: 2,607,179,260 states generated (5,888,673 s/min), 766,299,399 distinct states found (1,693,904 ds/min), 45,971,963 states left on queue.
Progress(73) at 2025-07-07 17:18:25: 2,613,097,712 states generated (5,918,452 s/min), 768,001,296 distinct states found (1,701,897 ds/min), 45,995,727 states left on queue.
Progress(73) at 2025-07-07 17:19:25: 2,618,976,832 states generated (5,879,120 s/min), 769,661,800 distinct states found (1,660,504 ds/min), 45,970,460 states left on queue.
